SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,FGA,FTA,TOV,AST_PCT,TEAM_NAME,GP_TEAM,FGA_TEAM,FTA_TEAM,TOV_TEAM,PLAYER_POSSESSIONS,TEAM_POSSESSIONS,USG_PCT,SELF_CREATION_INDEX,AST_TO_USG_RATIO,SHOT_CREATION_LOAD,SELFISHNESS_SCORE,KOBE_QUOTIENT,TEAM_RANK,LEAGUE_RANK
2023-24,203081,Damian Lillard,1610612749,MIL,73,2578.4283333333333,1277,514,193,0.284,Milwaukee Bucks,82,7258,1960,1059.0,1696.16,9179.4,0.18477896158790336,0.18425418933699372,0.015369715121214976,0.7528770870672578,62.3351002048613,0.18425418933699372,2,35
2023-24,1629673,Jordan Poole,1610612764,WAS,78,2345.555,1186,219,188,0.212,Washington Wizards,82,7493,1657,1147.0,1470.36,9369.08,0.15693750080050548,0.15660479329880841,0.013508562256862266,0.8066051851247314,62.324803734514845,0.15660479329880841,2,36
2023-24,203501,Tim Hardaway Jr.,1610612742,DAL,79,2120.3283333333334,976,169,69,0.094,Dallas Mavericks,82,7352,1842,1027.0,1119.36,9189.48,0.12180885099048042,0.12169435067054936,0.007717009005145797,0.8719268153230418,62.27329034608006,0.12169435067054936,3,37
2023-24,1628978,Donte DiVincenzo,1610612752,NYK,81,2360.3933333333334,1004,114,113,0.133,New York Knicks,82,7272,1789,1085.0,1167.16,9144.16,0.12763993630907597,0.1274701751937849,0.010419936255526233,0.8602076836080742,62.25655112452452,0.1274701751937849,2,38
2023-24,2544,LeBron James,1610612747,LAL,71,2503.6833333333334,1269,404,245,0.358,Los Angeles Lakers,82,7177,1983,1146.0,1691.76,9195.52,0.1839765451002227,0.1833179090687639,0.019459002222537474,0.7501063980706483,62.217989765421876,0.1833179090687639,2,39
2023-24,1630170,Devin Vassell,1610612759,SAS,68,2247.7433333333333,1056,201,108,0.192,San Antonio Spurs,82,7436,1637,1242.0,1252.44,9398.279999999999,0.13326268210778996,0.133006817758143,0.014407634377694737,0.8431541630736802,62.11679054578521,0.133006817758143,1,40
2023-24,1629018,Gary Trent Jr.,1610612761,TOR,71,1993.5983333333334,847,96,47,0.084,Toronto Raptors,82,7356,1772,1147.0,936.24,9282.68,0.10085880370754997,0.10077408231243563,0.008328474750064086,0.9046825600273434,62.09440334884887,0.10077408231243563,1,41
2023-24,1626179,Terry Rozier,1610612748,MIA,61,2040.3816666666667,998,198,106,0.268,Miami Heat,82,7022,1806,1038.0,1191.12,8854.64,0.13451930287397343,0.13415879114227117,0.019922791322452817,0.837866881590436,62.03090974676766,0.13415879114227117,1,42
2023-24,1626156,D'Angelo Russell,1610612747,LAL,76,2484.1283333333336,1080,192,156,0.261,Los Angeles Lakers,82,7177,1983,1146.0,1320.48,9195.52,0.14360036191536749,0.14322556497076838,0.01817544165757906,0.8178844056706652,61.997302590028006,0.14322556497076838,3,43
2023-24,1630532,Franz Wagner,1610612753,ORL,72,2337.4166666666665,1096,319,137,0.183,Orlando Magic,82,6964,2002,1206.0,1373.3600000000001,9050.880000000001,0.1517377315796917,0.15146005153090086,0.012060283101299004,0.7980427564513309,61.957164392214295,0.15146005153090086,2,44
2023-24,1628991,Jaren Jackson Jr.,1610612763,MEM,66,2124.18,1161,417,160,0.133,Memphis Grizzlies,82,7229,1722,1236.0,1504.48,9222.68,0.16312828808979601,0.16291132746663659,0.008153092364139105,0.7716952036584069,61.90583559675997,0.16291132746663659,1,45
2023-24,1630595,Cade Cunningham,1610612765,DET,62,2074.225,1167,274,212,0.359,Detroit Pistons,82,7236,1780,1248.0,1499.56,9267.2,0.16181370856353589,0.1612327973497928,0.022186006561924834,0.7782282802955534,61.893513948452515,0.1612327973497928,1,46
2023-24,1626171,Bobby Portis,1610612749,MIL,82,2008.1666666666667,918,124,91,0.078,Milwaukee Bucks,82,7258,1960,1059.0,1063.56,9179.4,0.11586378194653245,0.11577340819661415,0.0067320433261875215,0.8631388920230171,61.86612911832164,0.11577340819661415,3,47
2023-24,1628378,Donovan Mitchell,1610612739,CLE,55,1942.65,1089,318,154,0.268,Cleveland Cavaliers,82,7147,1671,1112.0,1382.92,8994.24,0.15375618173408762,0.15334411516704025,0.017430193503601074,0.7874642061724466,61.79233139281244,0.15334411516704025,1,48
2023-24,1627750,Jamal Murray,1610612743,DEN,59,1861.37,986,184,125,0.296,Denver Nuggets,82,7279,1628,1036.0,1191.96,9031.32,0.13198070713915575,0.13159004424602386,0.02242752038659015,0.8272089667438505,61.705007620443254,0.13159004424602386,3,49
2023-24,1627736,Malik Beasley,1610612749,MIL,79,2337.3716666666664,722,35,54,0.059,Milwaukee Bucks,82,7258,1960,1059.0,791.4,9179.4,0.08621478528008367,0.08616391855676842,0.006843373768006064,0.9123073035127622,61.6711374814586,0.08616391855676842,4,50
2023-24,202699,Tobias Harris,1610612755,PHI,70,2367.78,951,213,93,0.136,Philadelphia 76ers,82,7331,1934,984.0,1137.72,9165.96,0.12412447795975545,0.12395566866973018,0.010956742959603418,0.8358822908975846,61.628224936341915,0.12395566866973018,2,51
2023-24,1631114,Jalen Williams,1610612760,OKC,71,2223.5983333333334,993,221,123,0.202,Oklahoma City Thunder,82,7324,1759,1039.0,1213.24,9136.96,0.13278377053199314,0.1325155473155185,0.015212702515578122,0.8184695526029475,61.59994187333868,0.1325155473155185,2,52
2023-24,1627741,Buddy Hield,1610612755,PHI,84,2159.8883333333333,850,59,103,0.143,Philadelphia 76ers,82,7331,1934,984.0,978.96,9165.96,0.10680386997106688,0.10665114043700824,0.013389027948026475,0.8682683664296804,61.58032212743629,0.10665114043700824,3,53
2023-24,1627832,Fred VanVleet,1610612745,HOU,73,2684.4266666666667,1018,229,126,0.312,Houston Rockets,82,7459,1916,1045.0,1244.76,9347.04,0.13317157089303136,0.1327560755918451,0.023428423792538323,0.8178283363861306,61.55862956344387,0.1327560755918451,2,54
2023-24,1641705,Victor Wembanyama,1610612759,SAS,71,2106.235,1186,367,260,0.213,San Antonio Spurs,82,7436,1637,1242.0,1607.48,9398.279999999999,0.17103980728388601,0.17067549249437133,0.012453241346704155,0.7378007813472018,61.51240791829949,0.17067549249437133,2,55
2023-24,1630169,Tyrese Haliburton,1610612754,IND,69,2223.5383333333334,1048,227,159,0.444,Indiana Pacers,82,7599,1685,1059.0,1306.88,9399.4,0.13903866204225804,0.13842133038279042,0.03193356390793339,0.8019098922624877,61.42214432694007,0.13842133038279042,2,56
2023-24,1630573,Sam Hauser,1610612738,BOS,79,1740.585,558,19,32,0.062,Boston Celtics,82,7396,1654,979.0,598.36,9102.76,0.06573390927586797,0.06569315425211694,0.00943196604051073,0.9325489671769503,61.255535714573725,0.06569315425211694,3,57
2023-24,1627742,Brandon Ingram,1610612740,NOP,64,2102.68,1017,307,163,0.259,New Orleans Pelicans,82,7165,1873,1067.0,1315.08,9056.119999999999,0.14521450687490892,0.1448384013021029,0.017835683608601757,0.7733369833013961,61.17171994102428,0.1448384013021029,2,58
2023-24,1629675,Naz Reid,1610612750,MIN,81,1963.8283333333334,851,148,111,0.085,Minnesota Timberwolves,82,6974,1881,1162.0,1027.12,8963.64,0.11458737744933978,0.11448997817850784,0.007417920009346522,0.8285302593659943,61.120100285293475,0.11448997817850784,2,59
2023-24,1628389,Bam Adebayo,1610612748,MIA,71,2416.4733333333334,1017,387,162,0.193,Miami Heat,82,7022,1806,1038.0,1349.28,8854.64,0.15238112447259292,0.1520870289023608,0.012665610696074943,0.753735325506937,61.092751489042456,0.1520870289023608,2,60
2023-24,1629627,Zion Williamson,1610612740,NOP,70,2206.923333333333,1094,494,193,0.256,New Orleans Pelicans,82,7165,1873,1067.0,1504.3600000000001,9056.119999999999,0.1661152899917404,0.16569003484936157,0.015410983541173654,0.7272195485123241,61.0866025699161,0.16569003484936157,3,61
2023-24,1626162,Kelly Oubre Jr.,1610612755,PHI,68,2055.32,878,232,87,0.072,Philadelphia 76ers,82,7331,1934,984.0,1067.08,9165.96,0.11641770201921021,0.11633388127375638,0.0061846264572478155,0.8228061626119879,61.08403133300817,0.11633388127375638,4,62
2023-24,1631096,Chet Holmgren,1610612760,OKC,82,2412.7966666666666,953,275,131,0.112,Oklahoma City Thunder,82,7324,1759,1039.0,1205.0,9136.96,0.13188193885055863,0.131734231079046,0.008492444149377594,0.7908713692946058,61.04790493991447,0.131734231079046,3,63
2023-24,1626181,Norman Powell,1610612746,LAC,76,1990.3783333333333,768,172,66,0.059,LA Clippers,82,7108,1817,1078.0,909.6800000000001,8985.48,0.10123888762759475,0.10117915668389448,0.005827800105531614,0.8442529241051798,60.9110139872074,0.10117915668389448,3,64
2023-24,1628374,Lauri Markkanen,1610612762,UTA,55,1819.7466666666667,890,277,77,0.09,Utah Jazz,82,7371,1853,1285.0,1088.88,9471.32,0.11496602374325861,0.11486255432188967,0.00782839982367203,0.817353611049886,60.90971317072807,0.11486255432188967,1,65
2023-24,1629023,P.J. Washington,1610612742,DAL,73,2220.6783333333333,811,145,96,0.087,Dallas Mavericks,82,7352,1842,1027.0,970.8,9189.48,0.10564253907729274,0.10555063006829549,0.00823531891223733,0.8353934899052329,60.898771361196374,0.10555063006829549,4,66
2023-24,1628401,Derrick White,1610612738,BOS,73,2380.985,839,152,112,0.209,Boston Celtics,82,7396,1654,979.0,1017.88,9102.76,0.11182103010515491,0.11158732415223514,0.01869058081502731,0.8242621920069163,60.874485044344524,0.11158732415223514,4,67
2023-24,1631095,Jabari Smith Jr.,1610612745,HOU,76,2423.845,833,185,89,0.071,Houston Rockets,82,7459,1916,1045.0,1003.4,9347.04,0.10734949245964497,0.10727327431999861,0.006613911102252342,0.8301773968507076,60.86912763539995,0.10727327431999861,3,68
2023-24,1630193,Immanuel Quickley,1610612761,TOR,68,1985.3366666666666,894,245,101,0.245,Toronto Raptors,82,7356,1772,1147.0,1102.8,9282.68,0.11880189772781136,0.11851083307837823,0.020622566195139646,0.8106637649619152,60.86735120835077,0.11851083307837823,2,69
2023-24,1629012,Collin Sexton,1610612762,UTA,78,2074.7633333333333,1038,370,165,0.283,Utah Jazz,82,7371,1853,1285.0,1365.8,9471.32,0.1442037646283728,0.14379566797447452,0.01962500776101918,0.7599941426270318,60.85483343767555,0.14379566797447452,2,70
2023-24,1626145,Tyus Jones,1610612764,WAS,66,1932.6666666666667,666,40,66,0.331,Washington Wizards,82,7493,1657,1147.0,749.6,9369.08,0.0800078556272334,0.07974302962510726,0.041370937566702244,0.8884738527214514,60.83739127951837,0.07974302962510726,3,71
2023-24,203471,Dennis Schröder,1610612751,BKN,80,2485.945,927,213,153,0.281,Brooklyn Nets,82,7307,1711,1076.0,1173.72,9135.84,0.12847422897073504,0.12811321638732728,0.021872090788262962,0.7897965443206216,60.822500045241846,0.12811321638732728,3,72
2023-24,201572,Brook Lopez,1610612749,MIL,79,2411.1516666666666,755,134,79,0.071,Milwaukee Bucks,82,7258,1960,1059.0,892.96,9179.4,0.09727868923894809,0.09720962136958844,0.007298618079197275,0.8455025981006987,60.772799531571906,0.09720962136958844,5,73
2023-24,1629640,Keldon Johnson,1610612759,SAS,69,2038.3616666666667,862,221,100,0.142,San Antonio Spurs,82,7436,1637,1242.0,1059.24,9398.279999999999,0.11270572913341592,0.11254568699804647,0.01259918205505834,0.813791019976587,60.72724956486838,0.11254568699804647,3,74
2023-24,1629028,Deandre Ayton,1610612757,POR,55,1783.4983333333332,749,79,99,0.086,Portland Trail Blazers,82,7356,1680,1249.0,882.76,9344.2,0.0944714368271227,0.09439019139145137,0.009103280619874032,0.8484752367574426,60.71396220823377,0.09439019139145137,1,75
2023-24,1630202,Payton Pritchard,1610612738,BOS,82,1825.7333333333333,635,56,61,0.208,Boston Celtics,82,7396,1654,979.0,720.64,9102.76,0.07916719764115498,0.07900252987006139,0.026273507992895205,0.881161190053286,60.70671170671192,0.07900252987006139,5,76
2023-24,1626157,Karl-Anthony Towns,1610612750,MIN,62,2025.565,951,292,177,0.147,Minnesota Timberwolves,82,6974,1881,1162.0,1256.48,8963.64,0.1401751966834902,0.13996913914436548,0.010486876671335793,0.75687635298612,60.68573492706202,0.13996913914436548,3,77
2023-24,1629060,Rui Hachimura,1610612747,LAL,68,1825.4933333333333,676,134,46,0.061,Los Angeles Lakers,82,7177,1983,1146.0,780.96,9195.52,0.08492831291759466,0.08487650664671492,0.007182528170456873,0.8656013112067199,60.684758740838184,0.08487650664671492,4,78
2023-24,1629639,Tyler Herro,1610612748,MIA,42,1407.105,735,111,93,0.218,Miami Heat,82,7022,1806,1038.0,876.84,8854.64,0.09902604736047994,0.0988101705772341,0.022014409926554443,0.838237306692213,60.638588028263456,0.0988101705772341,3,79
2023-24,1630567,Scottie Barnes,1610612761,TOR,60,2094.2483333333334,942,251,165,0.253,Toronto Raptors,82,7356,1772,1147.0,1217.44,9282.68,0.13115177944300568,0.13081996544101487,0.01929062656065186,0.7737547640951504,60.619966459623235,0.13081996544101487,3,80
2023-24,202704,Reggie Jackson,1610612743,DEN,82,1816.82,756,98,106,0.24,Denver Nuggets,82,7279,1628,1036.0,905.12,9031.32,0.10022012286133146,0.09997959456646427,0.023947286547640088,0.8352483648576984,60.61777221160723,0.09997959456646427,4,81
2023-24,1626167,Myles Turner,1610612754,IND,77,2076.4366666666665,909,317,109,0.065,Indiana Pacers,82,7599,1685,1059.0,1157.48,9399.4,0.12314403047003,0.12306398685022447,0.0052783719805093825,0.7853267443065971,60.60629610493314,0.12306398685022447,3,82
2023-24,1628415,Dillon Brooks,1610612745,HOU,72,2226.7383333333332,768,147,88,0.074,Houston Rockets,82,7459,1916,1045.0,920.6800000000001,9347.04,0.09849963196905116,0.09842674224139407,0.007512718425511578,0.8341660511795629,60.59370630235331,0.09842674224139407,4,83
2023-24,1630557,Corey Kispert,1610612764,WAS,80,2067.435,794,157,98,0.111,Washington Wizards,82,7493,1657,1147.0,961.08,9369.08,0.10257997583540754,0.10246611206223023,0.010820825321513298,0.8261539101843759,60.581877237103825,0.10246611206223023,4,84
2023-24,1630578,Alperen Sengun,1610612745,HOU,63,2045.635,982,352,162,0.248,Houston Rockets,82,7459,1916,1045.0,1298.88,9347.04,0.1389616391927284,0.1386170143275304,0.017846651884700665,0.7560359694506036,60.57998495672121,0.1386170143275304,5,85
2023-24,1631093,Jaden Ivey,1610612765,DET,77,2217.4766666666665,973,303,190,0.196,Detroit Pistons,82,7236,1780,1248.0,1296.32,9267.2,0.13988259668508285,0.13960842679558008,0.014011750185139473,0.7505862749938287,60.5286293672799,0.13960842679558008,2,86
2023-24,1628370,Malik Monk,1610612758,SAC,72,1872.3066666666666,893,205,150,0.29,Sacramento Kings,82,7455,1710,1078.0,1133.2,9285.4,0.12204105369720207,0.12168713464148018,0.023762495587716197,0.7880338863395693,60.52631987467947,0.12168713464148018,3,87
2023-24,1627777,Georges Niang,1610612739,CLE,82,1831.125,632,60,72,0.075,Cleveland Cavaliers,82,7147,1671,1112.0,730.4,8994.24,0.08120752837371473,0.08114662272743443,0.009235596933187295,0.8652792990142388,60.523887115233364,0.08114662272743443,2,88
2023-24,1630559,Austin Reaves,1610612747,LAL,82,2628.95,940,272,174,0.237,Los Angeles Lakers,82,7177,1983,1146.0,1233.68,9195.52,0.13416098273942093,0.1338430212103285,0.017665344659879383,0.7619479929965631,60.510599169508104,0.1338430212103285,5,89
2023-24,203084,Harrison Barnes,1610612758,SAC,82,2380.87,732,196,58,0.056,Sacramento Kings,82,7455,1710,1078.0,876.24,9285.4,0.09436750166928727,0.09431465586835247,0.005934246325207706,0.835387565050671,60.460051367784914,0.09431465586835247,4,90
2023-24,1627734,Domantas Sabonis,1610612758,SAC,82,2928.0216666666665,1068,415,272,0.334,Sacramento Kings,82,7455,1710,1078.0,1522.6,9285.4,0.16397785771210718,0.16343017166734874,0.0203686037041902,0.7014317614606594,60.454149537697475,0.16343017166734874,5,91
2023-24,1627747,Caris LeVert,1610612739,CLE,68,1958.0833333333333,820,201,117,0.258,Cleveland Cavaliers,82,7147,1671,1112.0,1025.44,8994.24,0.11401074465435658,0.11371659693314834,0.02262944609143392,0.799656732719613,60.450364440566524,0.11371659693314834,3,92
2023-24,1629014,Anfernee Simons,1610612757,POR,46,1581.7433333333333,837,178,126,0.268,Portland Trail Blazers,82,7356,1680,1249.0,1041.3200000000002,9344.2,0.11144025170694122,0.11114159183236662,0.024048761187723273,0.8037875004801597,60.42616007788084,0.11114159183236662,2,93
2023-24,203952,Andrew Wiggins,1610612744,GSW,71,1920.4483333333333,780,189,87,0.087,Golden State Warriors,82,7515,1644,1174.0,950.16,9412.36,0.10094811503172424,0.10086029017164663,0.008618288709270018,0.8209143723162415,60.421412047593805,0.10086029017164663,3,94
2023-24,1630581,Josh Giddey,1610612760,OKC,80,2011.5583333333334,847,124,168,0.252,Oklahoma City Thunder,82,7324,1759,1039.0,1069.56,9136.96,0.11705862781494064,0.116763640072847,0.021527674183776508,0.7919144321029209,60.419833754656054,0.116763640072847,4,95
2023-24,1630530,Trey Murphy III,1610612740,NOP,57,1690.265,621,151,34,0.104,New Orleans Pelicans,82,7165,1873,1067.0,721.44,9056.119999999999,0.07966325534555639,0.07958040555999701,0.013054952317587045,0.8607784431137724,60.36049907609771,0.07958040555999701,4,96
2023-24,1629622,Max Strus,1610612739,CLE,70,2239.175,728,97,112,0.166,Cleveland Cavaliers,82,7147,1671,1112.0,882.68,8994.24,0.09813836410858505,0.0979754544241648,0.01691489373272307,0.824760955272579,60.35435366979499,0.0979754544241648,4,97
2023-24,1630241,Sam Merrill,1610612739,CLE,61,1068.9183333333333,393,28,19,0.149,Cleveland Cavaliers,82,7147,1671,1112.0,424.32,8994.24,0.04717685985697513,0.04710656633578824,0.031583280542986425,0.9261877828054299,60.351230050387606,0.04710656633578824,5,98
2023-24,1628989,Kevin Huerter,1610612758,SAC,64,1562.2266666666667,560,47,53,0.138,Sacramento Kings,82,7455,1710,1078.0,633.68,9285.4,0.06824477136149223,0.06815059357701338,0.02022132937760384,0.8837268021714431,60.34912689788855,0.06815059357701338,6,99
2023-24,1629628,RJ Barrett,1610612761,TOR,58,1838.1333333333334,880,291,126,0.159,Toronto Raptors,82,7356,1772,1147.0,1134.04,9282.68,0.12216730513170765,0.12197305911654824,0.013014938802864097,0.7759867376812105,60.342826958892516,0.12197305911654824,4,100
2023-24,1630245,Ayo Dosunmu,1610612741,CHI,76,2212.4683333333332,719,105,103,0.157,Chicago Bulls,82,7339,1731,1004.0,868.2,9104.64,0.0953579713201181,0.09520825930514552,0.01646427643400138,0.8281501958074176,60.31452276895308,0.09520825930514552,4,101
2023-24,201569,Eric Gordon,1610612756,PHX,68,1892.63,618,64,73,0.1,Phoenix Suns,82,7063,1915,1221.0,719.16,9126.6,0.07879823811715206,0.0787194398790349,0.012690639078925413,0.8593358918738528,60.29864736216315,0.0787194398790349,3,102
2023-24,1629130,Duncan Robinson,1610612748,MIA,68,1905.4483333333333,675,90,95,0.151,Miami Heat,82,7022,1806,1038.0,809.6,8854.64,0.09143228860800666,0.09129422585220857,0.01651495355731225,0.8337450592885375,60.27179273009102,0.09129422585220857,4,103
2023-24,1630217,Desmond Bane,1610612763,MEM,42,1442.8483333333334,776,161,112,0.272,Memphis Grizzlies,82,7229,1722,1236.0,958.84,9222.68,0.10396544171542328,0.10368265571395732,0.02616253973551375,0.8093112510950732,60.236042690518396,0.10368265571395732,2,104
2023-24,1629661,Cameron Johnson,1610612751,BKN,58,1599.0383333333334,619,109,57,0.129,Brooklyn Nets,82,7307,1711,1076.0,723.96,9135.84,0.07924394472757842,0.07914172003887984,0.01627884634510194,0.8550196143433338,60.218550075969816,0.07914172003887984,4,105
2023-24,1630228,Jonathan Kuminga,1610612744,GSW,74,1949.5133333333333,862,299,122,0.123,Golden State Warriors,82,7515,1644,1174.0,1115.56,9412.36,0.11852075356233717,0.1183749730354555,0.010377929291118363,0.7727060848363154,60.145751839219805,0.1183749730354555,4,106
2023-24,1629636,Darius Garland,1610612739,CLE,57,1900.4383333333333,841,175,176,0.295,Cleveland Cavaliers,82,7147,1671,1112.0,1094.0,8994.24,0.12163340093215214,0.12127458239940228,0.024253206581352833,0.7687385740402194,60.12210751809047,0.12127458239940228,6,107
2023-24,1630540,Miles McBride,1610612752,NYK,68,1327.74,454,50,30,0.131,New York Knicks,82,7272,1789,1085.0,506.0,9144.16,0.055335864639288905,0.055263374656611436,0.023673615810276678,0.8972332015810277,60.10569861719211,0.055263374656611436,3,108
2023-24,1630180,Saddiq Bey,1610612737,ATL,63,2061.6583333333333,697,203,54,0.058,Atlanta Hawks,82,7584,1906,1110.0,840.32,9532.64,0.08815186559022475,0.08810073750818243,0.006579554455445544,0.8294459253617669,60.09179313084432,0.08810073750818243,3,109
2023-24,203924,Jerami Grant,1610612757,POR,54,1830.1866666666667,850,312,116,0.138,Portland Trail Blazers,82,7356,1680,1249.0,1103.28,9344.2,0.11807110293015988,0.11790816480811625,0.01168787252556015,0.7704299905735625,60.07624392867764,0.11790816480811625,3,110
2023-24,1630183,Jaden McDaniels,1610612750,MIN,72,2105.4533333333334,628,79,87,0.067,Minnesota Timberwolves,82,6974,1881,1162.0,749.76,8963.64,0.08364459081355342,0.08358854893770835,0.00801008162612036,0.8376013657703799,60.071010947949745,0.08358854893770835,4,111
2023-24,1631167,Izaiah Brockington,1610612740,NOP,1,3.3833333333333333,5,0,0,0.0,New Orleans Pelicans,82,7165,1873,1067.0,5.0,9056.119999999999,0.000552112825360088,0.000552112825360088,0.0,1.0,60.022084513014406,0.000552112825360088,5,112
2023-24,1629232,Kaiser Gates,1610612740,NOP,1,7.433333333333334,4,0,0,0.0,New Orleans Pelicans,82,7165,1873,1067.0,4.0,9056.119999999999,0.00044169026028807046,0.00044169026028807046,0.0,1.0,60.01766761041152,0.00044169026028807046,6,113
2023-24,1641847,Andrew Funk,1610612741,CHI,5,13.4,4,0,0,0.0,Chicago Bulls,82,7339,1731,1004.0,4.0,9104.64,0.0004393364262617742,0.0004393364262617742,0.0,1.0,60.017573457050474,0.0004393364262617742,5,114
2023-24,1631209,Isaiah Wong,1610612754,IND,1,4.283333333333333,3,0,0,0.0,Indiana Pacers,82,7599,1685,1059.0,3.0,9399.4,0.0003191693086792774,0.0003191693086792774,0.0,1.0,60.01276677234717,0.0003191693086792774,4,115
2023-24,1627885,Shaquille Harrison,1610612763,MEM,3,5.966666666666667,2,0,0,0.0,Memphis Grizzlies,82,7229,1722,1236.0,2.0,9222.68,0.00021685670542618846,0.00021685670542618846,0.0,1.0,60.00867426821705,0.00021685670542618846,3,116
2023-24,1628381,John Collins,1610612762,UTA,68,1901.06,746,185,98,0.06,Utah Jazz,82,7371,1853,1285.0,925.4,9471.32,0.09770549405996208,0.0976468707635261,0.006140903393127295,0.8061378863194295,60.00697748878707,0.0976468707635261,3,117
2023-24,1630622,Jalen Crutcher,1610612740,NOP,1,2.65,1,0,0,0.0,New Orleans Pelicans,82,7165,1873,1067.0,1.0,9056.119999999999,0.00011042256507201761,0.00011042256507201761,0.0,1.0,60.004416902602884,0.00011042256507201761,7,118
2023-24,1631376,Dmytro Skapintsev,1610612752,NYK,2,2.1333333333333333,1,0,0,0.0,New York Knicks,82,7272,1789,1085.0,1.0,9144.16,0.00010935941628317965,0.00010935941628317965,0.0,1.0,60.00437437665133,0.00010935941628317965,4,119
2023-24,201980,Danny Green,1610612755,PHI,2,18.45,2,0,0,0.056,Philadelphia 76ers,82,7331,1934,984.0,2.0,9165.96,0.00021819863931328527,0.00021807644807526983,2.5664688,1.0,59.98632794557253,0.00021807644807526983,5,120
2023-24,1629027,Trae Young,1610612737,ATL,54,1941.7133333333334,1008,407,235,0.435,Atlanta Hawks,82,7584,1906,1110.0,1422.08,9532.64,0.1491800802296111,0.1485311468806123,0.029159389063906388,0.7088208820882088,59.96962085094862,0.1485311468806123,4,121
2023-24,1631110,Jeremy Sochan,1610612759,SAS,74,2193.095,776,144,140,0.161,San Antonio Spurs,82,7436,1637,1242.0,979.36,9398.279999999999,0.10420630157858674,0.10403852943304522,0.015450121303708543,0.7923541904917497,59.95093587297846,0.10403852943304522,4,122
2023-24,201950,Jrue Holiday,1610612738,BOS,69,2263.278333333333,689,72,124,0.196,Boston Celtics,82,7396,1654,979.0,844.68,9102.76,0.09279383395805227,0.0926119580434945,0.021122093100345695,0.8156935170715538,59.947223699753174,0.0926119580434945,6,123
2023-24,202738,Isaiah Thomas,1610612756,PHX,6,19.383333333333333,10,0,0,0.25,Phoenix Suns,82,7063,1915,1221.0,10.0,9126.6,0.0010956982885192733,0.0010929590427979751,2.28165,1.0,59.943827931540774,0.0010929590427979751,4,124
2023-24,1631103,Malaki Branham,1610612759,SAS,75,1594.3266666666666,628,63,91,0.142,San Antonio Spurs,82,7436,1637,1242.0,746.72,9398.279999999999,0.07945283605085188,0.07934001302365967,0.01787223805442468,0.8410113563316906,59.94154056866789,0.07934001302365967,5,125
2023-24,1628391,D.J. Wilson,1610612755,PHI,2,15.466666666666667,6,0,0,0.222,Philadelphia 76ers,82,7331,1934,984.0,6.0,9165.96,0.0006545959179398557,0.0006531427150020293,3.3914052000000003,1.0,59.9373838367176,0.0006531427150020293,6,126
2023-24,1628386,Jarrett Allen,1610612739,CLE,77,2442.0616666666665,819,314,121,0.128,Cleveland Cavaliers,82,7147,1671,1112.0,1078.1599999999999,8994.24,0.11987227381079445,0.11971883730031664,0.010678032203012543,0.7596275135415895,59.93624122326358,0.11971883730031664,7,127
2023-24,1630174,Aaron Nesmith,1610612754,IND,72,1994.655,635,137,64,0.067,Indiana Pacers,82,7599,1685,1059.0,759.28,9399.4,0.08077962423133392,0.08072550188309893,0.008294170793383205,0.8363186176377622,59.9307573220086,0.08072550188309893,5,128
2023-24,1629652,Luguentz Dort,1610612760,OKC,79,2245.971666666667,657,155,74,0.061,Oklahoma City Thunder,82,7324,1759,1039.0,799.2,9136.96,0.08746891745175639,0.08741556141211082,0.006973905905905905,0.822072072072072,59.91579813951169,0.08741556141211082,5,129
2023-24,1641745,Adam Flagler,1610612760,OKC,2,14.016666666666667,7,0,0,0.364,Oklahoma City Thunder,82,7324,1759,1039.0,7.0,9136.96,0.0007661191468497182,0.0007633304731551852,4.7512191999999995,1.0,59.885044765873985,0.0007633304731551852,6,130
2023-24,203903,Jordan Clarkson,1610612762,UTA,55,1682.3416666666667,816,201,146,0.247,Utah Jazz,82,7371,1853,1285.0,1050.44,9471.32,0.11090745534941276,0.11063351393469972,0.022270820227714098,0.77681733368874,59.87384488775132,0.11063351393469972,4,131
2023-24,1630198,Isaiah Joe,1610612760,OKC,78,1444.8666666666666,485,52,47,0.093,Oklahoma City Thunder,82,7324,1759,1039.0,554.88,9136.96,0.06072917031485309,0.06067269218646027,0.01531389273356401,0.874062860438293,59.87322402135999,0.06067269218646027,7,132
2023-24,1626220,Royce O'Neale,1610612756,PHX,79,1954.2416666666666,539,35,73,0.149,Phoenix Suns,82,7063,1915,1221.0,627.4,9126.6,0.0687441106216992,0.06864168189687288,0.021674583997449794,0.8591010519604718,59.87218546407741,0.06864168189687288,5,133
2023-24,1627827,Dorian Finney-Smith,1610612751,BKN,68,1934.5933333333332,511,46,59,0.077,Brooklyn Nets,82,7307,1711,1076.0,590.24,9135.84,0.06460708593845776,0.06455733848228515,0.01191819734345351,0.8657495256166983,59.86847394987228,0.06455733848228515,5,134
2023-24,203078,Bradley Beal,1610612756,PHX,53,1766.7333333333333,735,134,131,0.215,Phoenix Suns,82,7063,1915,1221.0,924.96,9126.6,0.10134770889487871,0.10112981132075471,0.02121409574468085,0.7946289569278672,59.8604874943525,0.10112981132075471,6,135
